ID,Sales
T1197873,44519.258
T1197874,59537.21
T1197875,34191.164
T1197876,34770.793
T1197877,34770.793
T1197878,18821.01
T1197879,49980.055
T1197880,34191.164
T1197881,50845.01
T1197882,36966.293
T1197883,34770.793
T1197884,44577.48
T1197885,29462.072
T1197886,20051.148
T1197887,24706.55
T1197888,29481.588
T1197889,34690.83
T1197890,44408.273
T1197891,34191.164
T1197892,59537.21
T1197893,39078.18
T1197894,54928.258
T1197895,32676.52
T1197896,25579.508
T1197897,34770.793
T1197898,71761.734
T1197899,27195.28
T1197900,49980.055
T1197901,26381.44
T1197902,18821.01
T1197903,34191.164
T1197904,34414.523
T1197905,24690.582
T1197906,34770.793
T1197907,44519.258
T1197908,40739.332
T1197909,50845.01
T1197910,34191.164
T1197911,31664.336
T1197912,59537.21
T1197913,50845.01
T1197914,29462.072
T1197915,46644.258
T1197916,25667.453
T1197917,46292.37
T1197918,54928.258
T1197919,25667.453
T1197920,44391.027
T1197921,25239.96
T1197922,22587.873
T1197923,23292.162
T1197924,18821.01
T1197925,28020.086
T1197926,37946.17
T1197927,29301.29
T1197928,44391.027
T1197929,21629.074
T1197930,29301.29
T1197931,34414.523
T1197932,45473.785
T1197933,32676.52
T1197934,59537.21
T1197935,59537.21
T1197936,44391.027
T1197937,34191.164
T1197938,44391.027
T1197939,46644.258
T1197940,53183.96
T1197941,50845.01
T1197942,29462.072
T1197943,54928.258
T1197944,44391.027
T1197945,45636.562
T1197946,34191.164
T1197947,50845.01
T1197948,43143.812
T1197949,58997.055
T1197950,32676.52
T1197951,21629.074
T1197952,43313.777
T1197953,47105.797
T1197954,28253.648
T1197955,28253.648
T1197956,28714.564
T1197957,29301.29
T1197958,44036.973
T1197959,23025.732
T1197960,59537.21
T1197961,40568.797
T1197962,34191.164
T1197963,37290.383
T1197964,34414.523
T1197965,29462.072
T1197966,64751.26
T1197967,34191.164
T1197968,37946.17
T1197969,58495.305
T1197970,34191.164
T1197971,43337.227
T1197972,32676.52
T1197973,34191.164
T1197974,45473.785
T1197975,54928.258
T1197976,34770.793
T1197977,54928.258
T1197978,34414.523
T1197979,29462.072
T1197980,25579.508
T1197981,54928.258
T1197982,59537.21
T1197983,44577.48
T1197984,29462.072
T1197985,34770.793
T1197986,44519.258
T1197987,25523.383
T1197988,34414.523
T1197989,39294.965
T1197990,27872.49
T1197991,34770.793
T1197992,39651.5
T1197993,37946.17
T1197994,25239.96
T1197995,40739.332
T1197996,23025.732
T1197997,44391.027
T1197998,44391.027
T1197999,59537.21
T1198000,29301.29
T1198001,34191.164
T1198002,34770.793
T1198003,69453.84
T1198004,34191.164
T1198005,34191.164
T1198006,58495.305
T1198007,75741.93
T1198008,75741.93
T1198009,45473.785
T1198010,54928.258
T1198011,40570.7
T1198012,36678.15
T1198013,59537.21
T1198014,34770.793
T1198015,20923.104
T1198016,25667.453
T1198017,34770.793
T1198018,36966.293
T1198019,29301.29
T1198020,32287.281
T1198021,59537.21
T1198022,28714.564
T1198023,43143.812
T1198024,40739.332
T1198025,20051.148
T1198026,75741.93
T1198027,45473.785
T1198028,35345.594
T1198029,41330.45
T1198030,44577.48
T1198031,50845.01
T1198032,39651.5
T1198033,44577.48
T1198034,39936.195
T1198035,33488.8
T1198036,75741.93
T1198037,34191.164
T1198038,46292.37
T1198039,34191.164
T1198040,45473.785
T1198041,34414.523
T1198042,37946.17
T1198043,44391.027
T1198044,43313.777
T1198045,51707.68
T1198046,27195.28
T1198047,37290.383
T1198048,34770.793
T1198049,27160.139
T1198050,59537.21
T1198051,46292.37
T1198052,59842.85
T1198053,54928.258
T1198054,43313.777
T1198055,27195.28
T1198056,34414.523
T1198057,32676.52
T1198058,50845.01
T1198059,29481.588
T1198060,23025.732
T1198061,59537.21
T1198062,58495.305
T1198063,34191.164
T1198064,43313.777
T1198065,32676.52
T1198066,59537.21
T1198067,23292.162
T1198068,26381.44
T1198069,34191.164
T1198070,64751.26
T1198071,53218.875
T1198072,34191.164
T1198073,36187.76
T1198074,54928.258
T1198075,37290.383
T1198076,59537.21
T1198077,59537.21
T1198078,34191.164
T1198079,59537.21
T1198080,34770.793
T1198081,34770.793
T1198082,32676.52
T1198083,32287.281
T1198084,45636.562
T1198085,59537.21
T1198086,25239.96
T1198087,34770.793
T1198088,34770.793
T1198089,40568.797
T1198090,32676.52
T1198091,34191.164
T1198092,34414.523
T1198093,54928.258
T1198094,34191.164
T1198095,50845.01
T1198096,32287.281
T1198097,33321.21
T1198098,37946.17
T1198099,59537.21
T1198100,49980.055
T1198101,50845.01
T1198102,34191.164
T1198103,37290.383
T1198104,18821.01
T1198105,34191.164
T1198106,44391.027
T1198107,29301.29
T1198108,20051.148
T1198109,18821.01
T1198110,37290.383
T1198111,51707.68
T1198112,34770.793
T1198113,47105.797
T1198114,75741.93
T1198115,34414.523
T1198116,25239.96
T1198117,34883.406
T1198118,34770.793
T1198119,34191.164
T1198120,44519.258
T1198121,34191.164
T1198122,46292.37
T1198123,37290.383
T1198124,41330.45
T1198125,40568.797
T1198126,59537.21
T1198127,29301.29
T1198128,43313.777
T1198129,45636.562
T1198130,41330.45
T1198131,39651.5
T1198132,59537.21
T1198133,45473.785
T1198134,27160.139
T1198135,46644.258
T1198136,34414.523
T1198137,26381.44
T1198138,21629.074
T1198139,32676.52
T1198140,34414.523
T1198141,25239.96
T1198142,32676.52
T1198143,46644.258
T1198144,34770.793
T1198145,50845.01
T1198146,34414.523
T1198147,28253.648
T1198148,34770.793
T1198149,21629.074
T1198150,23025.732
T1198151,39651.5
T1198152,44391.027
T1198153,27195.28
T1198154,34770.793
T1198155,47105.797
T1198156,32676.52
T1198157,28253.648
T1198158,37946.17
T1198159,50845.01
T1198160,34414.523
T1198161,29462.072
T1198162,18821.01
T1198163,29462.072
T1198164,27160.139
T1198165,34191.164
T1198166,59537.21
T1198167,71761.734
T1198168,25667.453
T1198169,34883.406
T1198170,32676.52
T1198171,18821.01
T1198172,28020.086
T1198173,54928.258
T1198174,34414.523
T1198175,29301.29
T1198176,23025.732
T1198177,44577.48
T1198178,59537.21
T1198179,23025.732
T1198180,59537.21
T1198181,34191.164
T1198182,58495.305
T1198183,39651.5
T1198184,58495.305
T1198185,37946.17
T1198186,34770.793
T1198187,44391.027
T1198188,29462.072
T1198189,50845.01
T1198190,34191.164
T1198191,39651.5
T1198192,27160.139
T1198193,59537.21
T1198194,28253.648
T1198195,25579.508
T1198196,44408.273
T1198197,46644.258
T1198198,44519.258
T1198199,46644.258
T1198200,59537.21
T1198201,75741.93
T1198202,26381.44
T1198203,58495.305
T1198204,44577.48
T1198205,54928.258
T1198206,46644.258
T1198207,32287.281
T1198208,34414.523
T1198209,59537.21
T1198210,22587.873
T1198211,75741.93
T1198212,28021.76
T1198213,40739.332
T1198214,23025.732
T1198215,59537.21
T1198216,58495.305
T1198217,43313.777
T1198218,34191.164
T1198219,34191.164
T1198220,46644.258
T1198221,59537.21
T1198222,59489.113
T1198223,34191.164
T1198224,54928.258
T1198225,34191.164
T1198226,39651.5
T1198227,34191.164
T1198228,40568.797
T1198229,69366.47
T1198230,43337.227
T1198231,32287.281
T1198232,44577.48
T1198233,28253.648
T1198234,59537.21
T1198235,39651.5
T1198236,34191.164
T1198237,34191.164
T1198238,34414.523
T1198239,69453.84
T1198240,58997.055
T1198241,34191.164
T1198242,29481.588
T1198243,56954.41
T1198244,58495.305
T1198245,34770.793
T1198246,69366.47
T1198247,34191.164
T1198248,47105.797
T1198249,35589.047
T1198250,43143.812
T1198251,59537.21
T1198252,45971.0
T1198253,34414.523
T1198254,59537.21
T1198255,44577.48
T1198256,34770.793
T1198257,34414.523
T1198258,34191.164
T1198259,44577.48
T1198260,21629.074
T1198261,41330.45
T1198262,55137.59
T1198263,45473.785
T1198264,34770.793
T1198265,44577.48
T1198266,40739.332
T1198267,58997.055
T1198268,47105.797
T1198269,75741.93
T1198270,37946.17
T1198271,69366.47
T1198272,29426.443
T1198273,40739.332
T1198274,31664.336
T1198275,75741.93
T1198276,69366.47
T1198277,20923.104
T1198278,34191.164
T1198279,55137.59
T1198280,34770.793
T1198281,28714.564
T1198282,46644.258
T1198283,58495.305
T1198284,29301.29
T1198285,54928.258
T1198286,37290.383
T1198287,34414.523
T1198288,44577.48
T1198289,34770.793
T1198290,29426.443
T1198291,37290.383
T1198292,34191.164
T1198293,43143.812
T1198294,59537.21
T1198295,34770.793
T1198296,46644.258
T1198297,44391.027
T1198298,59537.21
T1198299,43313.777
T1198300,53218.875
T1198301,54928.258
T1198302,36187.76
T1198303,44577.48
T1198304,25239.96
T1198305,29462.072
T1198306,29301.29
T1198307,45636.562
T1198308,46644.258
T1198309,37290.383
T1198310,18821.01
T1198311,25239.96
T1198312,37290.383
T1198313,32287.281
T1198314,34414.523
T1198315,27195.28
T1198316,34770.793
T1198317,75741.93
T1198318,43313.777
T1198319,69366.47
T1198320,25667.453
T1198321,34191.164
T1198322,54479.67
T1198323,36966.293
T1198324,46644.258
T1198325,59537.21
T1198326,35345.594
T1198327,29481.588
T1198328,54928.258
T1198329,28021.76
T1198330,24706.55
T1198331,59537.21
T1198332,34191.164
T1198333,64751.26
T1198334,34414.523
T1198335,32287.281
T1198336,29301.29
T1198337,27617.152
T1198338,59537.21
T1198339,69453.84
T1198340,44391.027
T1198341,59537.21
T1198342,75741.93
T1198343,50845.01
T1198344,27195.28
T1198345,69453.84
T1198346,45636.562
T1198347,27160.139
T1198348,37290.383
T1198349,53119.645
T1198350,44519.258
T1198351,44519.258
T1198352,60522.504
T1198353,34191.164
T1198354,35345.594
T1198355,44577.48
T1198356,33488.8
T1198357,44391.027
T1198358,29462.072
T1198359,43143.812
T1198360,37290.383
T1198361,31969.568
T1198362,71761.734
T1198363,34191.164
T1198364,44408.273
T1198365,34191.164
T1198366,33321.21
T1198367,69366.47
T1198368,44519.258
T1198369,34414.523
T1198370,20051.148
T1198371,71761.734
T1198372,33488.8
T1198373,34191.164
T1198374,34770.793
T1198375,25239.96
T1198376,23025.732
T1198377,27872.49
T1198378,75741.93
T1198379,69366.47
T1198380,43143.812
T1198381,32676.52
T1198382,29301.29
T1198383,39294.965
T1198384,23025.732
T1198385,40568.797
T1198386,29462.072
T1198387,36678.15
T1198388,34191.164
T1198389,69453.84
T1198390,25579.508
T1198391,54928.258
T1198392,54928.258
T1198393,33321.21
T1198394,44391.027
T1198395,39078.18
T1198396,37946.17
T1198397,32676.52
T1198398,44391.027
T1198399,44391.027
T1198400,18821.01
T1198401,21629.074
T1198402,28020.086
T1198403,32676.52
T1198404,49980.055
T1198405,34414.523
T1198406,34191.164
T1198407,46644.258
T1198408,34191.164
T1198409,46644.258
T1198410,44391.027
T1198411,34191.164
T1198412,36678.15
T1198413,71761.734
T1198414,58495.305
T1198415,21629.074
T1198416,44577.48
T1198417,39294.965
T1198418,39294.965
T1198419,32287.281
T1198420,58495.305
T1198421,32676.52
T1198422,75741.93
T1198423,69366.47
T1198424,60522.504
T1198425,69366.47
T1198426,44519.258
T1198427,40568.797
T1198428,46644.258
T1198429,40739.332
T1198430,58495.305
T1198431,43143.812
T1198432,28253.648
T1198433,34770.793
T1198434,37290.383
T1198435,59537.21
T1198436,56936.324
T1198437,27872.49
T1198438,59537.21
T1198439,46644.258
T1198440,36966.293
T1198441,43143.812
T1198442,34770.793
T1198443,34770.793
T1198444,45473.785
T1198445,28253.648
T1198446,34414.523
T1198447,44519.258
T1198448,36966.293
T1198449,34770.793
T1198450,32676.52
T1198451,28020.086
T1198452,39651.5
T1198453,69366.47
T1198454,56954.41
T1198455,58495.305
T1198456,53183.96
T1198457,58495.305
T1198458,43143.812
T1198459,20051.148
T1198460,40568.797
T1198461,36966.293
T1198462,75741.93
T1198463,44519.258
T1198464,59537.21
T1198465,34414.523
T1198466,34191.164
T1198467,59842.85
T1198468,43143.812
T1198469,59537.21
T1198470,44577.48
T1198471,29301.29
T1198472,59537.21
T1198473,18821.01
T1198474,25667.453
T1198475,36966.293
T1198476,34770.793
T1198477,39424.01
T1198478,29462.072
T1198479,34191.164
T1198480,44949.895
T1198481,40568.797
T1198482,44391.027
T1198483,44577.48
T1198484,58997.055
T1198485,56936.324
T1198486,39294.965
T1198487,43313.777
T1198488,29301.29
T1198489,28714.564
T1198490,59537.21
T1198491,43337.227
T1198492,45473.785
T1198493,49980.055
T1198494,34191.164
T1198495,55137.59
T1198496,44391.027
T1198497,35345.594
T1198498,44391.027
T1198499,58495.305
T1198500,39651.5
T1198501,40568.797
T1198502,29301.29
T1198503,39294.965
T1198504,39294.965
T1198505,54928.258
T1198506,59537.21
T1198507,29462.072
T1198508,25523.383
T1198509,29228.836
T1198510,18821.01
T1198511,49980.055
T1198512,34690.83
T1198513,43313.777
T1198514,50845.01
T1198515,71761.734
T1198516,46292.37
T1198517,34770.793
T1198518,32676.52
T1198519,35548.92
T1198520,46644.258
T1198521,34414.523
T1198522,40739.332
T1198523,23025.732
T1198524,21629.074
T1198525,34883.406
T1198526,56954.41
T1198527,34191.164
T1198528,59537.21
T1198529,54928.258
T1198530,59537.21
T1198531,40568.797
T1198532,59537.21
T1198533,39651.5
T1198534,58997.055
T1198535,34770.793
T1198536,43143.812
T1198537,34414.523
T1198538,18821.01
T1198539,45473.785
T1198540,44391.027
T1198541,29301.29
T1198542,60522.504
T1198543,34191.164
T1198544,35589.047
T1198545,39936.195
T1198546,49980.055
T1198547,53077.45
T1198548,40568.797
T1198549,46644.258
T1198550,25667.453
T1198551,28021.76
T1198552,59842.85
T1198553,75741.93
T1198554,25239.96
T1198555,23025.732
T1198556,34191.164
T1198557,33488.8
T1198558,37946.17
T1198559,55137.59
T1198560,53077.45
T1198561,29462.072
T1198562,46644.258
T1198563,34770.793
T1198564,39078.18
T1198565,56936.324
T1198566,44391.027
T1198567,34191.164
T1198568,44391.027
T1198569,34191.164
T1198570,37290.383
T1198571,35589.047
T1198572,25239.96
T1198573,69366.47
T1198574,29301.29
T1198575,69453.84
T1198576,29301.29
T1198577,31664.336
T1198578,34770.793
T1198579,40568.797
T1198580,34191.164
T1198581,43337.227
T1198582,34191.164
T1198583,54928.258
T1198584,23025.732
T1198585,34191.164
T1198586,18821.01
T1198587,44519.258
T1198588,34414.523
T1198589,69366.47
T1198590,45473.785
T1198591,25523.383
T1198592,34414.523
T1198593,28020.086
T1198594,44391.027
T1198595,59537.21
T1198596,34414.523
T1198597,44519.258
T1198598,44408.273
T1198599,35345.594
T1198600,44577.48
T1198601,34414.523
T1198602,23025.732
T1198603,33488.8
T1198604,37290.383
T1198605,59842.85
T1198606,59537.21
T1198607,37290.383
T1198608,43313.777
T1198609,43313.777
T1198610,29301.29
T1198611,25239.96
T1198612,75741.93
T1198613,44519.258
T1198614,46644.258
T1198615,37290.383
T1198616,35589.047
T1198617,34191.164
T1198618,32676.52
T1198619,45636.562
T1198620,50845.01
T1198621,44577.48
T1198622,34883.406
T1198623,44391.027
T1198624,32287.281
T1198625,34191.164
T1198626,43143.812
T1198627,29426.443
T1198628,59537.21
T1198629,40568.797
T1198630,21629.074
T1198631,44577.48
T1198632,34191.164
T1198633,34191.164
T1198634,43313.777
T1198635,39294.965
T1198636,40568.797
T1198637,60522.504
T1198638,29301.29
T1198639,32676.52
T1198640,55137.59
T1198641,43143.812
T1198642,39294.965
T1198643,44577.48
T1198644,69366.47
T1198645,58495.305
T1198646,75741.93
T1198647,44408.273
T1198648,28253.648
T1198649,27872.49
T1198650,69366.47
T1198651,39294.965
T1198652,58495.305
T1198653,71761.734
T1198654,18821.01
T1198655,34770.793
T1198656,59537.21
T1198657,44577.48
T1198658,59537.21
T1198659,37290.383
T1198660,40568.797
T1198661,29481.588
T1198662,24706.55
T1198663,58495.305
T1198664,25667.453
T1198665,29301.29
T1198666,34770.793
T1198667,44949.895
T1198668,49980.055
T1198669,34191.164
T1198670,40739.332
T1198671,33321.21
T1198672,36966.293
T1198673,43313.777
T1198674,28714.564
T1198675,43313.777
T1198676,27195.28
T1198677,58997.055
T1198678,56936.324
T1198679,75741.93
T1198680,45473.785
T1198681,58495.305
T1198682,46644.258
T1198683,39651.5
T1198684,39294.965
T1198685,44519.258
T1198686,59537.21
T1198687,29462.072
T1198688,69366.47
T1198689,33488.8
T1198690,43337.227
T1198691,49980.055
T1198692,54928.258
T1198693,44391.027
T1198694,18821.01
T1198695,44577.48
T1198696,29228.836
T1198697,39651.5
T1198698,35345.594
T1198699,59537.21
T1198700,54928.258
T1198701,46644.258
T1198702,40568.797
T1198703,28020.086
T1198704,34690.83
T1198705,44391.027
T1198706,34191.164
T1198707,54479.67
T1198708,58495.305
T1198709,40568.797
T1198710,34414.523
T1198711,34414.523
T1198712,46292.37
T1198713,44577.48
T1198714,21629.074
T1198715,33488.8
T1198716,25239.96
T1198717,58495.305
T1198718,71761.734
T1198719,44519.258
T1198720,28021.76
T1198721,40568.797
T1198722,43143.812
T1198723,59537.21
T1198724,36966.293
T1198725,34770.793
T1198726,40739.332
T1198727,54928.258
T1198728,39294.965
T1198729,32287.281
T1198730,34191.164
T1198731,59842.85
T1198732,59537.21
T1198733,50845.01
T1198734,44519.258
T1198735,69366.47
T1198736,39424.01
T1198737,56954.41
T1198738,69366.47
T1198739,71761.734
T1198740,31969.568
T1198741,75741.93
T1198742,25667.453
T1198743,40739.332
T1198744,34770.793
T1198745,34191.164
T1198746,18821.01
T1198747,40739.332
T1198748,28021.76
T1198749,58495.305
T1198750,71761.734
T1198751,60522.504
T1198752,39936.195
T1198753,49980.055
T1198754,43143.812
T1198755,29301.29
T1198756,29462.072
T1198757,59537.21
T1198758,39651.5
T1198759,34770.793
T1198760,44391.027
T1198761,34414.523
T1198762,53077.45
T1198763,44577.48
T1198764,64751.26
T1198765,32676.52
T1198766,58997.055
T1198767,53119.645
T1198768,27160.139
T1198769,60522.504
T1198770,34414.523
T1198771,40739.332
T1198772,27617.152
T1198773,59537.21
T1198774,69366.47
T1198775,44519.258
T1198776,75741.93
T1198777,69453.84
T1198778,34191.164
T1198779,33321.21
T1198780,27195.28
T1198781,69453.84
T1198782,34191.164
T1198783,20051.148
T1198784,37290.383
T1198785,59537.21
T1198786,34191.164
T1198787,23025.732
T1198788,53218.875
T1198789,25667.453
T1198790,44577.48
T1198791,59537.21
T1198792,44391.027
T1198793,34414.523
T1198794,43143.812
T1198795,46644.258
T1198796,75741.93
T1198797,36966.293
T1198798,18821.01
T1198799,20051.148
T1198800,25239.96
T1198801,43143.812
T1198802,53183.96
T1198803,36966.293
T1198804,54928.258
T1198805,34770.793
T1198806,35345.594
T1198807,59537.21
T1198808,46644.258
T1198809,46644.258
T1198810,35548.92
T1198811,56954.41
T1198812,45636.562
T1198813,55137.59
T1198814,32287.281
T1198815,29462.072
T1198816,43143.812
T1198817,40568.797
T1198818,53077.45
T1198819,34191.164
T1198820,59537.21
T1198821,37946.17
T1198822,36187.76
T1198823,28021.76
T1198824,34770.793
T1198825,59537.21
T1198826,59537.21
T1198827,75741.93
T1198828,28714.564
T1198829,45473.785
T1198830,47105.797
T1198831,34191.164
T1198832,39651.5
T1198833,29462.072
T1198834,23025.732
T1198835,58495.305
T1198836,54928.258
T1198837,46644.258
T1198838,59537.21
T1198839,46644.258
T1198840,36678.15
T1198841,49980.055
T1198842,34414.523
T1198843,34191.164
T1198844,59537.21
T1198845,44391.027
T1198846,41330.45
T1198847,32676.52
T1198848,58495.305
T1198849,34770.793
T1198850,55137.59
T1198851,36678.15
T1198852,75741.93
T1198853,34191.164
T1198854,46644.258
T1198855,39294.965
T1198856,46644.258
T1198857,25579.508
T1198858,69366.47
T1198859,58997.055
T1198860,23025.732
T1198861,27872.49
T1198862,58997.055
T1198863,56954.41
T1198864,59489.113
T1198865,54928.258
T1198866,34191.164
T1198867,32287.281
T1198868,75741.93
T1198869,37946.17
T1198870,34770.793
T1198871,34770.793
T1198872,34191.164
T1198873,75741.93
T1198874,43143.812
T1198875,34191.164
T1198876,34770.793
T1198877,46644.258
T1198878,59537.21
T1198879,54928.258
T1198880,32676.52
T1198881,29301.29
T1198882,44577.48
T1198883,46644.258
T1198884,34191.164
T1198885,28253.648
T1198886,37290.383
T1198887,32676.52
T1198888,40739.332
T1198889,20923.104
T1198890,54928.258
T1198891,43143.812
T1198892,29426.443
T1198893,34191.164
T1198894,34770.793
T1198895,37946.17
T1198896,59537.21
T1198897,45971.0
T1198898,69366.47
T1198899,34191.164
T1198900,45473.785
T1198901,28253.648
T1198902,26381.44
T1198903,34414.523
T1198904,58495.305
T1198905,32287.281
T1198906,29481.588
T1198907,44391.027
T1198908,44577.48
T1198909,36966.293
T1198910,22587.873
T1198911,34414.523
T1198912,55137.59
T1198913,47105.797
T1198914,46644.258
T1198915,34770.793
T1198916,58495.305
T1198917,34191.164
T1198918,34191.164
T1198919,39651.5
T1198920,27872.49
T1198921,59537.21
T1198922,54928.258
T1198923,59537.21
T1198924,34414.523
T1198925,21629.074
T1198926,34414.523
T1198927,54928.258
T1198928,32676.52
T1198929,59537.21
T1198930,35345.594
T1198931,69366.47
T1198932,44519.258
T1198933,33321.21
T1198934,43143.812
T1198935,58495.305
T1198936,39078.18
T1198937,37290.383
T1198938,32287.281
T1198939,27872.49
T1198940,43143.812
T1198941,35548.92
T1198942,40739.332
T1198943,44408.273
T1198944,34191.164
T1198945,31969.568
T1198946,40568.797
T1198947,44577.48
T1198948,44519.258
T1198949,29462.072
T1198950,44577.48
T1198951,64751.26
T1198952,32676.52
T1198953,44391.027
T1198954,46644.258
T1198955,29426.443
T1198956,58495.305
T1198957,34191.164
T1198958,59537.21
T1198959,44519.258
T1198960,49980.055
T1198961,33488.8
T1198962,46644.258
T1198963,54928.258
T1198964,46644.258
T1198965,34414.523
T1198966,55137.59
T1198967,44391.027
T1198968,44519.258
T1198969,37290.383
T1198970,25579.508
T1198971,71761.734
T1198972,58495.305
T1198973,59842.85
T1198974,33321.21
T1198975,28253.648
T1198976,25239.96
T1198977,40739.332
T1198978,69366.47
T1198979,44519.258
T1198980,44519.258
T1198981,46644.258
T1198982,56936.324
T1198983,69366.47
T1198984,40568.797
T1198985,27872.49
T1198986,59537.21
T1198987,34414.523
T1198988,44519.258
T1198989,58495.305
T1198990,37290.383
T1198991,36678.15
T1198992,33488.8
T1198993,34770.793
T1198994,59537.21
T1198995,32676.52
T1198996,32287.281
T1198997,43143.812
T1198998,44519.258
T1198999,34770.793
T1199000,36966.293
T1199001,36966.293
T1199002,75741.93
T1199003,43143.812
T1199004,58495.305
T1199005,43143.812
T1199006,34191.164
T1199007,51707.68
T1199008,58495.305
T1199009,21629.074
T1199010,45473.785
T1199011,44577.48
T1199012,39294.965
T1199013,34770.793
T1199014,39294.965
T1199015,46644.258
T1199016,39294.965
T1199017,46644.258
T1199018,75741.93
T1199019,60522.504
T1199020,28021.76
T1199021,32676.52
T1199022,32287.281
T1199023,37290.383
T1199024,25239.96
T1199025,43143.812
T1199026,34770.793
T1199027,69366.47
T1199028,54928.258
T1199029,75741.93
T1199030,69453.84
T1199031,46644.258
T1199032,59537.21
T1199033,27872.49
T1199034,58863.938
T1199035,53119.645
T1199036,31969.568
T1199037,54928.258
T1199038,28021.76
T1199039,36187.76
T1199040,29301.29
T1199041,35345.594
T1199042,34191.164
T1199043,34770.793
T1199044,53119.645
T1199045,32287.281
T1199046,33321.21
T1199047,28021.76
T1199048,69366.47
T1199049,23025.732
T1199050,59537.21
T1199051,54479.67
T1199052,40568.797
T1199053,36966.293
T1199054,29462.072
T1199055,24706.55
T1199056,46644.258
T1199057,29481.588
T1199058,44391.027
T1199059,39294.965
T1199060,36678.15
T1199061,34770.793
T1199062,28020.086
T1199063,59537.21
T1199064,44408.273
T1199065,43143.812
T1199066,45971.0
T1199067,75741.93
T1199068,69366.47
T1199069,29426.443
T1199070,20923.104
T1199071,40739.332
T1199072,46644.258
T1199073,55137.59
T1199074,54928.258
T1199075,27872.49
T1199076,34191.164
T1199077,43313.777
T1199078,75741.93
T1199079,39651.5
T1199080,58495.305
T1199081,28020.086
T1199082,75741.93
T1199083,37290.383
T1199084,46644.258
T1199085,56954.41
T1199086,59537.21
T1199087,43143.812
T1199088,44519.258
T1199089,47105.797
T1199090,29481.588
T1199091,58495.305
T1199092,34191.164
T1199093,34770.793
T1199094,44519.258
T1199095,60522.504
T1199096,40739.332
T1199097,34414.523
T1199098,46292.37
T1199099,44391.027
T1199100,33488.8
T1199101,25239.96
T1199102,69453.84
T1199103,44519.258
T1199104,29462.072
T1199105,40739.332
T1199106,28021.76
T1199107,40568.797
T1199108,69453.84
T1199109,59537.21
T1199110,46644.258
T1199111,31664.336
T1199112,40739.332
T1199113,55137.59
T1199114,46644.258
T1199115,44577.48
T1199116,34414.523
T1199117,44577.48
T1199118,34414.523
T1199119,59537.21
T1199120,35589.047
T1199121,59489.113
T1199122,44577.48
T1199123,69366.47
T1199124,44577.48
T1199125,23025.732
T1199126,34191.164
T1199127,58495.305
T1199128,34191.164
T1199129,28253.648
T1199130,34191.164
T1199131,49980.055
T1199132,43143.812
T1199133,34191.164
T1199134,34414.523
T1199135,46644.258
T1199136,34191.164
T1199137,54928.258
T1199138,34191.164
T1199139,34191.164
T1199140,69366.47
T1199141,43337.227
T1199142,26381.44
T1199143,22587.873
T1199144,32287.281
T1199145,34191.164
T1199146,46644.258
T1199147,75741.93
T1199148,34191.164
T1199149,58495.305
T1199150,69453.84
T1199151,53077.45
T1199152,45473.785
T1199153,28714.564
T1199154,75741.93
T1199155,37946.17
T1199156,46644.258
T1199157,44519.258
T1199158,44577.48
T1199159,59537.21
T1199160,34191.164
T1199161,29426.443
T1199162,59537.21
T1199163,75741.93
T1199164,46644.258
T1199165,58997.055
T1199166,32287.281
T1199167,34191.164
T1199168,59537.21
T1199169,59489.113
T1199170,69366.47
T1199171,34770.793
T1199172,58997.055
T1199173,29301.29
T1199174,56954.41
T1199175,34770.793
T1199176,25667.453
T1199177,44577.48
T1199178,71761.734
T1199179,43143.812
T1199180,21629.074
T1199181,58997.055
T1199182,75741.93
T1199183,40568.797
T1199184,23025.732
T1199185,56954.41
T1199186,46644.258
T1199187,34770.793
T1199188,35548.92
T1199189,40568.797
T1199190,23025.732
T1199191,55137.59
T1199192,28021.76
T1199193,43143.812
T1199194,59842.85
T1199195,53077.45
T1199196,59537.21
T1199197,43313.777
T1199198,55137.59
T1199199,35345.594
T1199200,34770.793
T1199201,34191.164
T1199202,36966.293
T1199203,44577.48
T1199204,53077.45
T1199205,33321.21
T1199206,34414.523
T1199207,53077.45
T1199208,60522.504
T1199209,40739.332
T1199210,59537.21
T1199211,27617.152
T1199212,59537.21
T1199213,44391.027
T1199214,44519.258
T1199215,75741.93
T1199216,69453.84
T1199217,27195.28
T1199218,50845.01
T1199219,45636.562
T1199220,69453.84
T1199221,27160.139
T1199222,37290.383
T1199223,71761.734
T1199224,60522.504
T1199225,53119.645
T1199226,39936.195
T1199227,34191.164
T1199228,32676.52
T1199229,44408.273
T1199230,29301.29
T1199231,59537.21
T1199232,32676.52
T1199233,34770.793
T1199234,28021.76
T1199235,49980.055
T1199236,40568.797
T1199237,43313.777
T1199238,28714.564
T1199239,39294.965
T1199240,58997.055
T1199241,75741.93
T1199242,69366.47
T1199243,29301.29
T1199244,56936.324
T1199245,58495.305
T1199246,45473.785
T1199247,58495.305
T1199248,39651.5
T1199249,34191.164
T1199250,39294.965
T1199251,25523.383
T1199252,40568.797
T1199253,44519.258
T1199254,59842.85
T1199255,34191.164
T1199256,29301.29
T1199257,50845.01
T1199258,34414.523
T1199259,75741.93
T1199260,39424.01
T1199261,18821.01
T1199262,35589.047
T1199263,29462.072
T1199264,43337.227
T1199265,75741.93
T1199266,44391.027
T1199267,75741.93
T1199268,36966.293
T1199269,43143.812
T1199270,49980.055
T1199271,59537.21
